,n,r,p
223,3.0,0.947246135091726,0.20770656647781263
224,3.0,0.6491160091032698,0.550277934881019
225,3.0,0.9362707997527062,0.22850632345016347
226,3.0,0.9488519539459058,0.204492959886289
227,3.0,0.9422762720831528,0.21736212155884788
228,3.0,-0.5833505934025561,0.603482752602373
229,3.0,0.5367221856595037,0.6393246516632962
230,3.0,0.918970697886683,0.2580437126737993
231,3.0,-1.0,0.0
232,3.0,0.770699094664433,0.4398143498706691
233,3.0,1.0,0.0
234,3.0,-0.6062186223989574,0.5853712877853945
235,3.0,-0.15174799530472927,0.9030195661095269
236,3.0,0.6107872604954953,0.5817061242572563
237,3.0,0.11632474898375741,0.9257773284937011
238,3.0,0.8772909705363405,0.31869686935084224
239,3.0,-0.9856268690458871,0.10806681929310302
240,3.0,0.14216546607991762,0.9091869792066536
241,3.0,0.9208881913908624,0.2549302579816465
242,3.0,0.9824759056585042,0.1193573526809728
243,3.0,-0.46596794643301453,0.6914124013106592
244,3.0,0.7760784639520873,0.4344120844185783
245,3.0,0.892909198535172,0.29732085429981886
246,3.0,0.7962089064970033,0.4136712280873615
247,3.0,0.42258952151159146,0.7222424101353144
248,3.0,0.8531031242694216,0.34943551451016275
249,3.0,0.4610465154360299,0.6949482458896212
250,3.0,0.5854144550588543,0.6018636137923845
251,3.0,0.8026186537078399,0.40687891089053313
252,3.0,0.8609772304953545,0.3397057336934075
253,3.0,0.7840228596994107,0.4263289462677979
254,3.0,0.6227355101669697,0.5720425304524969
255,3.0,1.0,0.0
256,3.0,0.9934295587332732,0.07301809002907247
257,3.0,0.42777273175942815,0.7185967230140834
258,3.0,0.9283036284712962,0.24253436574143689
259,3.0,0.6119574164238918,0.5807647568366536
260,3.0,0.9799448405226698,0.1277134640419867
261,3.0,1.0,0.0
262,3.0,0.1277395213158259,0.9184556960805185
263,3.0,0.9996622159769101,0.016547290767182244
264,3.0,-0.3428671820904417,0.7772038345821799
265,3.0,0.17623149471935337,0.8872185394083367
266,3.0,0.8979554022775358,0.2901044221088908
267,3.0,0.9932632258973086,0.07393757915227601
268,3.0,0.4534022101268509,0.7004202593818063
269,3.0,0.9999999999999998,1.3415758552508148e-08
270,3.0,-0.9704974082040554,0.15502393731578576
271,3.0,0.9996935284214473,0.015761636797526082
272,3.0,-0.5736441592234137,0.6110584774542431
273,3.0,1.0,0.0
274,3.0,-0.3063916546724972,0.8017565690280748
275,3.0,0.9227864995651396,0.251812110315311
276,3.0,0.9927392733512568,0.07676235484265381
277,3.0,0.35589991726217196,0.7683487965838404
278,3.0,0.9999999999999998,1.3415758552508148e-08
279,3.0,0.2567238320718565,0.8347138406643043
280,3.0,0.9999999999999999,0.0
281,3.0,0.8159380868339237,0.3924419593311753
282,3.0,-0.9422085642650657,0.21749081687513017
283,3.0,0.9479031879829575,0.20639749045159533
284,3.0,0.9918819824158286,0.08117351526593991
285,3.0,0.9361554326142856,0.22871531080782778
286,3.0,0.9658139818856396,0.16694154998383065
287,3.0,1.0,0.0
288,3.0,0.604070955281928,0.5870886875815635
289,3.0,0.698765224193287,0.5074664275182167
290,3.0,0.8614058326230829,0.3391689107682234
291,3.0,0.5155111937556389,0.6552041109902008
292,3.0,0.9999420198402019,0.006855465082956486
293,3.0,0.8072650999414517,0.4018935724764256
294,3.0,1.0,0.0
295,3.0,1.0,0.0
296,3.0,0.16770564278738825,0.892728366814626
297,3.0,0.8638556905705397,0.3360856019636153
298,3.0,1.0,0.0
299,3.0,0.8268941254498867,0.38021112180414324
300,3.0,0.9754934275160239,0.14123012467351878
301,3.0,0.7360464204001188,0.47338098478536816
302,3.0,0.9989040727003848,0.02980750767073251
303,3.0,0.6499302186289992,0.549596212621688
304,3.0,0.967434498701329,0.1629144812703154
305,3.0,0.37940966554113215,0.7522542135495819
306,3.0,0.9999999999999999,0.0
307,3.0,-0.9486774718192592,0.20484449356014472
308,3.0,0.6365182533844282,0.5607479815882018
309,3.0,0.35057702425275805,0.7719709716670813
310,3.0,0.7019448583656656,0.5046305636421414
311,3.0,0.9898064237432247,0.09097624720477884
312,3.0,0.7975631824400835,0.4122441172550433
313,3.0,1.0,0.0
314,3.0,-0.9973793687328623,0.04609915548434092
315,3.0,0.8457960125721468,0.3582519711310452
316,3.0,-1.0,0.0
317,3.0,0.14267054632302548,0.908862123752974
318,3.0,0.9069986845112787,0.2767351988143598
319,3.0,0.9794461621993984,0.12929694706663658
320,3.0,0.4277727317594282,0.7185967230140834
321,3.0,0.3502354819261555,0.7722031231814159
322,3.0,-0.24688206892838654,0.8411879391588507
323,3.0,0.6289278428180427,0.5669881672601658
324,3.0,-0.3063916546724972,0.8017565690280748
325,3.0,0.8609772304953545,0.3397057336934075
326,3.0,0.9796429659214945,0.12867432047163957
327,3.0,0.9914136488662236,0.08348542913909571
328,3.0,0.8088047368138958,0.40022983529791933
329,3.0,0.9435914204405718,0.21484766790288556
330,3.0,-1.0,0.0
331,3.0,0.5028162352876402,0.6645944867404238
332,3.0,0.18576575407711224,0.8810468800598006
333,3.0,0.6812676841296441,0.5228579561212042
334,3.0,0.031645583177966785,0.979850431978968
335,3.0,0.891699973284701,0.2990261309906703
336,3.0,0.9228440730881238,0.25171696914182523
337,3.0,0.8680411982427867,0.3307577127852846
338,3.0,0.9396435099191301,0.22231361679292785
339,3.0,0.17335032199205982,0.8890814297764451
340,3.0,0.9866266077463335,0.10423200756275035
341,3.0,-0.0273124659529064,0.9826101816356783
342,3.0,-0.26275346866689187,0.8307388203249377
343,3.0,0.4765142729909545,0.6838001104547135
344,3.0,0.9216744948752301,0.2536430837937471
345,3.0,0.6174792810636653,0.5763078779872566
346,3.0,0.8916999732847011,0.29902613099067
347,3.0,0.9200372696037825,0.25631632107291824
348,3.0,0.9549457170995059,0.19182595486327322
349,3.0,0.3487590017688578,0.7732063456024354
350,3.0,0.7961100997183266,0.4137751839966902
351,3.0,0.8561537960500922,0.3456951566643494
352,3.0,0.8002926612785235,0.4093549050836494
353,3.0,0.9190135155219373,0.2579745769455734
354,3.0,0.9898064237432247,0.09097624720477884
355,3.0,0.6785866670863314,0.5251855699821087
356,3.0,1.0,0.0
357,3.0,0.9086825618637584,0.2741786495623221
358,3.0,-1.0,0.0
359,3.0,0.9799027506373877,0.12784786206555845
360,3.0,0.4747518858940942,0.6850755936156248
361,3.0,1.0,0.0
362,3.0,-1.0,0.0
363,3.0,0.8080163181293634,0.40108254835465357
364,3.0,0.3072777492875862,0.8011638736979088
365,3.0,0.9328288404932081,0.23466485551464625
366,3.0,0.9549427904436294,0.19183223269254407
367,3.0,-0.5447616633517733,0.6332402439441428
368,3.0,0.7867187940793158,0.4235563741754639
369,3.0,0.0772378694255382,0.9507798234668706
370,3.0,0.525356867059925,0.6478636613859201
371,3.0,1.0,0.0
372,3.0,0.9848234793518285,0.11105344122189076
373,3.0,0.8523892867403168,0.3503055532488943
374,3.0,0.597490563258728,0.5923290766732361
375,3.0,0.998573545389217,0.0340075807529753
376,3.0,0.36709819875161814,0.760702593179379
