,n,r,p
280,3.0,-0.9772632073875489,0.1360147616301733
281,3.0,0.9826910633379933,0.11862022510821658
282,3.0,0.926555028453656,0.2455108835969314
283,3.0,0.7798664575231699,0.4305738888322658
284,3.0,0.7847109456286592,0.4256227537059666
285,3.0,0.7388429769521094,0.4707450221016364
286,3.0,0.9362660727422359,0.22851489001323977
287,3.0,0.9711626810166114,0.1532575154967
288,3.0,0.10260232225689991,0.9345661824481869
289,3.0,-0.8644845084273012,0.33529005686002533
290,3.0,0.7132045590405534,0.494486123991363
291,3.0,0.30899822808734295,0.8000125617681403
292,3.0,0.999230590408535,0.02497478559477341
293,3.0,0.8979362788170393,0.29013208447620403
294,3.0,1.0,0.0
295,3.0,0.9331359868060431,0.2341215834608778
296,3.0,0.9572179835515517,0.18689013087807183
297,3.0,0.8736136770259689,0.32354081152388087
298,3.0,0.7608533376501863,0.4495612876775435
299,3.0,0.4945341648496816,0.6706773629781002
300,3.0,0.992292838329425,0.07909001935354419
301,3.0,0.9066961109285846,0.2771922404911642
302,3.0,0.6779404516770298,0.5257454271897097
303,3.0,-0.8557216720676016,0.34622718135495373
304,3.0,0.7471574339490611,0.4628361960103146
305,3.0,0.9104035666239307,0.2715424316977858
306,3.0,0.7025662704794594,0.5040748824675922
307,3.0,0.3795675577415629,0.7521455692703823
308,3.0,0.656874412635003,0.5437563208916532
309,3.0,-0.9412218394521529,0.21935809742773923
310,3.0,-0.9731276398560573,0.14791948861773713
311,3.0,-0.8861948757549144,0.3066786259866964
312,3.0,0.9656221799315345,0.16741192082502124
313,3.0,0.6443889925012163,0.5542235591967511
314,3.0,0.6029095025275951,0.5880159905919033
315,3.0,0.7130811847133491,0.4945981645608882
316,3.0,1.0,0.0
317,3.0,0.9688466718402711,0.15932404268147965
318,3.0,0.9706882382019377,0.15451927343883232
319,3.0,0.9216413211551232,0.25369751383713557
320,3.0,-0.8967747689221539,0.29180765444481455
321,3.0,0.9909245750772064,0.08583365445302288
322,3.0,-0.045858730458359476,0.9707951829474001
323,3.0,0.2538208928340308,0.8366252361091975
324,3.0,-0.9716145257455886,0.15204631219355674
325,3.0,0.9843624231620524,0.11273205437474865
326,3.0,0.9469642653689119,0.2082657157101714
327,3.0,-0.9971601605257872,0.047989347768193816
328,3.0,-0.9731276398560573,0.14791948861773713
329,3.0,0.2538208928340308,0.8366252361091975
330,3.0,0.615343894276337,0.5780343054455346
331,3.0,1.0,0.0
332,3.0,-0.4171582122268719,0.7260521877317999
333,3.0,-0.1794522004205083,0.8851349592938714
334,3.0,0.9585022293938757,0.18404368338616803
335,3.0,-0.16749552489624348,0.8928640512781968
336,3.0,0.5618157992930058,0.6202059377130009
337,3.0,0.9675765854113746,0.16255673821840752
338,3.0,0.5447525494249406,0.6332471627950507
339,3.0,0.8826889468961487,0.31146166253512064
340,3.0,-0.5996497440848725,0.5906131496651266
341,3.0,0.5936386715222978,0.5953817021676744
342,3.0,0.9691172496532148,0.15862702260408582
343,3.0,0.9196687919705696,0.25691433870579305
344,3.0,-0.2029750621351125,0.8698779252109426
345,3.0,0.2535118045239951,0.8368286615234177
346,3.0,0.5866244418331364,0.6009129726056562
347,3.0,0.9379848784936764,0.22537943464821783
348,3.0,-0.4062260193457867,0.7336891259633321
349,3.0,-0.2572600379011596,0.8343606179274322
350,3.0,-0.28336980069814005,0.8170952405919704
351,3.0,-0.8224692894684267,0.38519168318147656
352,3.0,0.9746788915761101,0.14356783879769308
353,3.0,0.7858097667730123,0.4244929563134163
354,3.0,0.8130805904373557,0.3955776139502068
355,3.0,0.6179465011545424,0.5759296478756468
356,3.0,-0.7936167088985551,0.4163911680017744
357,3.0,-0.8861948757549144,0.3066786259866964
358,3.0,-0.8967747689221538,0.2918076544448148
359,3.0,-0.7679925613420214,0.4425115192410284
360,3.0,0.9167148603498827,0.2616617124053588
361,3.0,-0.5044155354143461,0.6634159779401974
362,3.0,0.30508257574138004,0.8026318674635173
363,3.0,0.8431990950549979,0.36133895403104094
364,3.0,-0.552604711707457,0.6272678751414374
365,3.0,0.4041485052953501,0.7351357877468135
366,3.0,-0.36348128569200894,0.7631761302291165
367,3.0,0.8125719833509902,0.3961334696985555
368,3.0,0.7950275263729487,0.4149127149094641
369,3.0,1.0,0.0
370,3.0,0.8993120528255097,0.28813570581804004
371,3.0,0.994292004905429,0.06805244169851825
372,3.0,0.47365371598514616,0.6858696694230751
